Year,Period,Trade Flow,Reporter,Partner,Commodity,Commodity Code,Trade Value (US$)
2014,201409,Exports,India,Rep. of Korea,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,213932
2014,201409,Exports,India,Lithuania,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,163175
2014,201409,Exports,India,Maldives,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,11638
2014,201409,Exports,India,Mauritius,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,37281
2014,201409,Exports,India,"Other Asia, nes","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,1652728
2014,201409,Exports,India,Oman,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,4991
2014,201409,Exports,India,Nepal,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,78960
2014,201409,Exports,India,France,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,197030
2014,201409,Exports,India,Germany,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,8125
2014,201409,Exports,India,"China, Hong Kong SAR","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,56425
2014,201409,Exports,India,Japan,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,3466352
2014,201409,Exports,India,Belarus,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,331822
2014,201409,Exports,India,China,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,229069
2014,201410,Imports,India,Norway,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,3080
2014,201410,Imports,India,Singapore,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,43337
2014,201410,Imports,India,Viet Nam,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,1642990
2014,201410,Imports,India,United Kingdom,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,51424
2014,201410,Imports,India,United Arab Emirates,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,13867
2014,201410,Exports,India,United Arab Emirates,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,38176
2014,201410,Exports,India,United Kingdom,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,149011
2014,201410,Exports,India,United States of America,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,220534
2014,201410,Exports,India,"Areas, nes","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,1789
2014,201410,Exports,India,Spain,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,254513
2014,201410,Exports,India,Thailand,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,40022
2014,201410,Exports,India,Singapore,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,480095
2014,201410,Exports,India,Portugal,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,93742
2014,201410,Exports,India,Russian Federation,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,1384014
2014,201410,Exports,India,Belarus,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,215252
2014,201410,Exports,India,China,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,463309
2014,201410,Exports,India,France,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,65129
2014,201410,Exports,India,Germany,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,3428
2014,201410,Exports,India,Italy,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,5139
2014,201410,Exports,India,Japan,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,7193178
2014,201410,Exports,India,Jordan,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,3387
2014,201410,Exports,India,Rep. of Korea,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,872733
2014,201410,Exports,India,Kuwait,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,249
2014,201410,Exports,India,Lithuania,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,705951
2014,201410,Exports,India,Malaysia,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,74782
2014,201410,Exports,India,Maldives,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,4223
2014,201410,Exports,India,Mauritius,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,7983
2014,201410,Exports,India,"Other Asia, nes","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,3507846
2014,201410,Exports,India,Nepal,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,90219
2014,201410,Exports,India,Netherlands,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,29605
2014,201411,Imports,India,Japan,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,51228
2014,201411,Imports,India,Norway,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,6930
2014,201411,Imports,India,Denmark,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,147852
2014,201411,Imports,India,Singapore,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,14909
2014,201411,Imports,India,Viet Nam,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,1577743
2014,201411,Imports,India,United Arab Emirates,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,25576
2014,201411,Imports,India,United Kingdom,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,28046
2014,201411,Exports,India,France,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,39
2014,201411,Exports,India,Germany,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,51220
2014,201411,Exports,India,"China, Hong Kong SAR","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,74835
2014,201411,Exports,India,Italy,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,75817
2014,201411,Exports,India,Japan,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,7663332
2014,201411,Exports,India,Rep. of Korea,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,236736
2014,201411,Exports,India,Lithuania,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,634684
2014,201411,Exports,India,Malaysia,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,69208
2014,201411,Exports,India,Maldives,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,14368
2014,201411,Exports,India,"Other Asia, nes","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,1633988
2014,201411,Exports,India,Belarus,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,344438
2014,201411,Exports,India,China,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,192679
2014,201411,Exports,India,Oman,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,11078
2014,201411,Exports,India,Nepal,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,36785
2014,201411,Exports,India,Portugal,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,151480
2014,201411,Exports,India,Russian Federation,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,1257516
2014,201411,Exports,India,Spain,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,238296
2014,201411,Exports,India,Thailand,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,50029
2014,201411,Exports,India,Singapore,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,80832
2014,201411,Exports,India,United Kingdom,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,138184
2014,201411,Exports,India,United States of America,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,378509
2014,201412,Imports,India,Viet Nam,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,1215291
2014,201412,Imports,India,Thailand,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,39411
2014,201412,Imports,India,United Arab Emirates,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,14483
2014,201412,Imports,India,United Kingdom,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,6062
2014,201412,Imports,India,United States of America,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,88770
2014,201412,Exports,India,United States of America,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,812432
2014,201412,Exports,India,United Kingdom,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,26342
2014,201412,Exports,India,United Arab Emirates,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,4971
2014,201412,Exports,India,Thailand,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,25296
2014,201412,Exports,India,Viet Nam,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,45230
2014,201412,Exports,India,Spain,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,400004
2014,201412,Exports,India,Belarus,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,82067
2014,201412,Exports,India,China,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,469431
2014,201412,Exports,India,Czech Rep.,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,3218
2014,201412,Exports,India,France,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,28332
2014,201412,Exports,India,Germany,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,6933
2014,201412,Exports,India,"China, Hong Kong SAR","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,147524
2014,201412,Exports,India,Italy,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,12988
2014,201412,Exports,India,Japan,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,9406030
2014,201412,Exports,India,Rep. of Korea,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,612706
2014,201412,Exports,India,Lithuania,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,931888
2014,201412,Exports,India,Malaysia,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,444169
2014,201412,Exports,India,Maldives,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,7861
2014,201412,Exports,India,Mauritius,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,17865
2014,201412,Exports,India,"Other Asia, nes","Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,1274136
2014,201412,Exports,India,Nepal,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,55564
2014,201412,Exports,India,Portugal,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,56013
2014,201412,Exports,India,Russian Federation,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,339604
2014,201412,Exports,India,Singapore,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,511451
2014,201404,Imports,India,United Kingdom,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,13462
2014,201404,Imports,India,Singapore,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,12561
2014,201404,Imports,India,United Arab Emirates,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,27511
2014,201404,Imports,India,Viet Nam,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,651805
2014,201404,Imports,India,Norway,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,655
2014,201404,Imports,India,Japan,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0304,5632
